Timestamp,SourceIP,DestinationIP,Protocol,Length
2024-06-04 21:17:09.934712,34.120.52.64,130.231.7.192,TLS,81
2024-06-04 21:17:09.979267,130.231.7.192,34.120.52.64,TLS,85
2024-06-04 21:17:10.882340,130.231.7.192,104.18.32.115,TLS,123
2024-06-04 21:17:14.663128,130.231.7.192,140.82.121.6,TLS,547
2024-06-04 21:17:14.703320,140.82.121.6,130.231.7.192,TLS,2554
2024-06-04 21:17:14.703320,140.82.121.6,130.231.7.192,TLS,1045
2024-06-04 21:17:14.703897,130.231.7.192,140.82.121.6,TLS,60
2024-06-04 21:17:14.710723,130.231.7.192,140.82.121.6,TLS,128
2024-06-04 21:17:14.710799,130.231.7.192,140.82.121.6,TLS,340
2024-06-04 21:17:14.750365,140.82.121.6,130.231.7.192,TLS,212
2024-06-04 21:17:14.750365,140.82.121.6,130.231.7.192,TLS,118
2024-06-04 21:17:14.750641,130.231.7.192,140.82.121.6,TLS,101
2024-06-04 21:17:14.930158,130.231.7.192,104.18.32.115,TLS,122
2024-06-04 21:17:14.961925,140.82.121.6,130.231.7.192,TLS,1304
2024-06-04 21:17:14.961925,140.82.121.6,130.231.7.192,TLS,990
2024-06-04 21:17:15.156312,34.120.52.64,130.231.7.192,TLS,81
2024-06-04 21:17:15.156951,130.231.7.192,34.120.52.64,TLS,85
2024-06-04 21:17:15.842347,130.231.7.192,52.85.243.51,TLS,131
2024-06-04 21:17:15.842388,130.231.7.192,52.85.243.51,TLS,93
2024-06-04 21:17:15.859114,52.85.243.51,130.231.7.192,TLS,93
2024-06-04 21:17:15.859114,52.85.243.51,130.231.7.192,TLS,417
2024-06-04 21:17:15.928005,52.98.149.178,130.231.7.192,TLS,95
2024-06-04 21:17:15.928465,130.231.7.192,35.176.23.94,TLS,108
2024-06-04 21:17:15.930069,130.231.7.192,52.98.149.178,TLS,89
2024-06-04 21:17:15.930124,130.231.7.192,52.98.149.178,TLS,89
2024-06-04 21:17:15.946053,130.231.7.192,52.98.149.178,TLS,4511
2024-06-04 21:17:15.946388,130.231.7.192,52.98.149.178,TLS,4493
2024-06-04 21:17:15.973268,35.176.23.94,130.231.7.192,TLS,110
2024-06-04 21:17:16.012616,52.98.149.178,130.231.7.192,TLS,223
2024-06-04 21:17:16.012616,52.98.149.178,130.231.7.192,TLS,1147
2024-06-04 21:17:16.012616,52.98.149.178,130.231.7.192,TLS,85
2024-06-04 21:17:16.043161,52.98.149.178,130.231.7.192,TLS,223
2024-06-04 21:17:16.048592,52.98.149.178,130.231.7.192,TLS,760
2024-06-04 21:17:16.048592,52.98.149.178,130.231.7.192,TLS,85
2024-06-04 21:17:16.049393,130.231.7.192,52.98.149.178,TLS,89
2024-06-04 21:17:16.387668,52.108.56.17,130.231.7.192,TLS,87
2024-06-04 21:17:17.230510,130.231.7.192,3.208.173.118,TLS,1901
2024-06-04 21:17:17.366082,3.208.173.118,130.231.7.192,TLS,5054
2024-06-04 21:17:17.366082,3.208.173.118,130.231.7.192,TLS,499
2024-06-04 21:17:17.366700,130.231.7.192,3.208.173.118,TLS,180
2024-06-04 21:17:17.366846,130.231.7.192,3.208.173.118,TLS,153
2024-06-04 21:17:17.366973,130.231.7.192,3.208.173.118,TLS,393
2024-06-04 21:17:17.367019,130.231.7.192,3.208.173.118,TLS,562
2024-06-04 21:17:17.378523,130.231.7.192,35.176.23.94,TLS,110
2024-06-04 21:17:17.499947,3.208.173.118,130.231.7.192,TLS,225
2024-06-04 21:17:17.499947,3.208.173.118,130.231.7.192,TLS,132
2024-06-04 21:17:17.500846,130.231.7.192,3.208.173.118,TLS,92
2024-06-04 21:17:17.522589,3.208.173.118,130.231.7.192,TLS,426
2024-06-04 21:17:17.657628,185.199.109.154,130.231.7.192,TLS,105
2024-06-04 21:17:17.657628,185.199.109.154,130.231.7.192,TLS,78
2024-06-04 21:17:18.209569,185.199.109.154,130.231.7.192,TLS,105
2024-06-04 21:17:18.209569,185.199.109.154,130.231.7.192,TLS,78
2024-06-04 21:17:18.227789,185.199.108.133,130.231.7.192,TLS,105
2024-06-04 21:17:18.227789,185.199.108.133,130.231.7.192,TLS,78
2024-06-04 21:17:20.134676,130.231.7.192,52.112.238.88,TLS,112
2024-06-04 21:17:20.180074,52.112.238.88,130.231.7.192,TLS,101
2024-06-04 21:17:20.800917,172.64.155.141,130.231.7.192,TLS,78
2024-06-04 21:17:20.801090,130.231.7.192,172.64.155.141,TLS,82
2024-06-04 21:17:22.423460,3.33.193.183,130.231.7.192,TLS,85
2024-06-04 21:17:22.424031,130.231.7.192,3.33.193.183,TLS,89
2024-06-04 21:17:23.016586,130.231.7.192,172.64.155.141,QUIC,1292
2024-06-04 21:17:23.016705,130.231.7.192,172.64.155.141,QUIC,1292
2024-06-04 21:17:23.033660,172.64.155.141,130.231.7.192,QUIC,1242
2024-06-04 21:17:23.033660,172.64.155.141,130.231.7.192,QUIC,1242
2024-06-04 21:17:23.511931,130.231.7.192,172.64.154.86,QUIC,1292
2024-06-04 21:17:23.511994,130.231.7.192,172.64.154.86,QUIC,1292
2024-06-04 21:17:23.530740,172.64.154.86,130.231.7.192,QUIC,1242
2024-06-04 21:17:23.530740,172.64.154.86,130.231.7.192,QUIC,1242
2024-06-04 21:17:23.562439,130.231.7.192,3.215.232.154,TLS,156
2024-06-04 21:17:23.696241,3.215.232.154,130.231.7.192,TLS,96
2024-06-04 21:17:23.696241,3.215.232.154,130.231.7.192,TLS,149
2024-06-04 21:17:23.757312,130.231.7.192,3.215.232.154,TLS,135
2024-06-04 21:17:23.890959,3.215.232.154,130.231.7.192,TLS,129
2024-06-04 21:17:23.931747,130.231.7.192,3.215.232.154,TLS,150
2024-06-04 21:17:24.066086,3.215.232.154,130.231.7.192,TLS,95
2024-06-04 21:17:24.066086,3.215.232.154,130.231.7.192,TLS,116
2024-06-04 21:17:24.067617,3.215.232.154,130.231.7.192,TLS,98
2024-06-04 21:17:24.067617,3.215.232.154,130.231.7.192,TLS,130
2024-06-04 21:17:24.068170,3.215.232.154,130.231.7.192,TLS,100
2024-06-04 21:17:24.068170,3.215.232.154,130.231.7.192,TLS,138
2024-06-04 21:17:24.130000,130.231.7.192,3.215.232.154,TLS,134
2024-06-04 21:17:24.263975,3.215.232.154,130.231.7.192,TLS,132
2024-06-04 21:17:24.452678,130.231.7.192,193.166.4.73,HTTP,407
2024-06-04 21:17:24.466589,193.166.4.73,130.231.7.192,HTTP,677
2024-06-04 21:17:24.494033,130.231.7.192,193.166.4.73,HTTP,458
2024-06-04 21:17:24.511017,193.166.4.73,130.231.7.192,MEDIA,894
2024-06-04 21:17:24.554838,130.231.7.192,3.215.232.154,TLS,151
2024-06-04 21:17:24.690645,3.215.232.154,130.231.7.192,TLS,96
2024-06-04 21:17:24.690645,3.215.232.154,130.231.7.192,TLS,120
2024-06-04 21:17:24.690645,3.215.232.154,130.231.7.192,TLS,97
2024-06-04 21:17:24.690645,3.215.232.154,130.231.7.192,TLS,129
2024-06-04 21:17:24.690645,3.215.232.154,130.231.7.192,TLS,152
2024-06-04 21:17:24.746411,130.231.7.192,3.215.232.154,TLS,139
2024-06-04 21:17:24.881836,3.215.232.154,130.231.7.192,TLS,129
2024-06-04 21:17:24.998564,130.231.7.192,3.215.232.154,TLS,199
2024-06-04 21:17:25.121988,130.231.7.192,3.215.232.154,TLS,157
2024-06-04 21:17:25.134428,3.215.232.154,130.231.7.192,TLS,92
2024-06-04 21:17:25.257974,3.215.232.154,130.231.7.192,TLS,97
2024-06-04 21:17:25.257974,3.215.232.154,130.231.7.192,TLS,117
2024-06-04 21:17:25.266462,3.215.232.154,130.231.7.192,TLS,97
2024-06-04 21:17:25.266462,3.215.232.154,130.231.7.192,TLS,131
2024-06-04 21:17:25.266462,3.215.232.154,130.231.7.192,TLS,98
2024-06-04 21:17:25.266462,3.215.232.154,130.231.7.192,TLS,138
2024-06-04 21:17:25.310487,130.231.7.192,3.215.232.154,TLS,138
2024-06-04 21:17:25.459945,3.215.232.154,130.231.7.192,TLS,133
2024-06-04 21:17:25.931716,130.231.7.192,35.176.23.94,TLS,108
2024-06-04 21:17:25.975951,35.176.23.94,130.231.7.192,TLS,110
2024-06-04 21:17:27.160967,130.231.7.192,3.215.232.154,TLS,150
2024-06-04 21:17:27.263264,52.98.149.178,130.231.7.192,TLS,95
2024-06-04 21:17:27.267505,130.231.7.192,52.98.149.178,TLS,89
2024-06-04 21:17:27.267597,130.231.7.192,52.98.149.178,TLS,89
2024-06-04 21:17:27.296538,3.215.232.154,130.231.7.192,TLS,96
2024-06-04 21:17:27.296538,3.215.232.154,130.231.7.192,TLS,129
2024-06-04 21:17:27.307632,3.215.232.154,130.231.7.192,TLS,97
2024-06-04 21:17:27.307632,3.215.232.154,130.231.7.192,TLS,130
2024-06-04 21:17:27.307632,3.215.232.154,130.231.7.192,TLS,98
2024-06-04 21:17:27.307632,3.215.232.154,130.231.7.192,TLS,134
2024-06-04 21:17:27.360099,130.231.7.192,3.215.232.154,TLS,137
2024-06-04 21:17:27.423804,130.231.7.192,3.215.232.154,TLS,149
2024-06-04 21:17:27.495368,3.215.232.154,130.231.7.192,TLS,129
2024-06-04 21:17:27.560109,3.215.232.154,130.231.7.192,TLS,96
2024-06-04 21:17:27.560109,3.215.232.154,130.231.7.192,TLS,112
2024-06-04 21:17:27.602737,3.215.232.154,130.231.7.192,TLS,98
2024-06-04 21:17:27.602737,3.215.232.154,130.231.7.192,TLS,130
2024-06-04 21:17:27.602737,3.215.232.154,130.231.7.192,TLS,100
2024-06-04 21:17:27.602737,3.215.232.154,130.231.7.192,TLS,137
2024-06-04 21:17:27.626718,130.231.7.192,3.215.232.154,TLS,136
2024-06-04 21:17:27.687715,130.231.7.192,3.215.232.154,TLS,150
2024-06-04 21:17:27.919252,3.215.232.154,130.231.7.192,TLS,130
2024-06-04 21:17:27.919252,3.215.232.154,130.231.7.192,TLS,96
2024-06-04 21:17:27.929487,3.215.232.154,130.231.7.192,TLS,106
2024-06-04 21:17:27.983143,3.215.232.154,130.231.7.192,TLS,97
2024-06-04 21:17:27.983143,3.215.232.154,130.231.7.192,TLS,129
2024-06-04 21:17:27.983143,3.215.232.154,130.231.7.192,TLS,100
2024-06-04 21:17:27.983143,3.215.232.154,130.231.7.192,TLS,134
2024-06-04 21:17:27.984560,130.231.7.192,3.215.232.154,TLS,135
2024-06-04 21:17:28.046090,130.231.7.192,3.215.232.154,TLS,152
2024-06-04 21:17:28.119264,3.215.232.154,130.231.7.192,TLS,130
2024-06-04 21:17:28.182198,3.215.232.154,130.231.7.192,TLS,98
2024-06-04 21:17:28.182198,3.215.232.154,130.231.7.192,TLS,111
2024-06-04 21:17:28.214355,3.215.232.154,130.231.7.192,TLS,97
2024-06-04 21:17:28.214355,3.215.232.154,130.231.7.192,TLS,132
2024-06-04 21:17:28.214355,3.215.232.154,130.231.7.192,TLS,100
2024-06-04 21:17:28.214355,3.215.232.154,130.231.7.192,TLS,134
2024-06-04 21:17:28.247430,130.231.7.192,3.215.232.154,TLS,137
2024-06-04 21:17:28.305793,130.231.7.192,3.215.232.154,TLS,154
2024-06-04 21:17:28.382808,3.215.232.154,130.231.7.192,TLS,129
2024-06-04 21:17:28.383796,130.231.7.192,3.215.232.154,TLS,189
2024-06-04 21:17:28.442890,3.215.232.154,130.231.7.192,TLS,97
2024-06-04 21:17:28.442890,3.215.232.154,130.231.7.192,TLS,114
2024-06-04 21:17:28.479418,3.215.232.154,130.231.7.192,TLS,1304
2024-06-04 21:17:28.479418,3.215.232.154,130.231.7.192,TLS,697
2024-06-04 21:17:28.479418,3.215.232.154,130.231.7.192,TLS,597
2024-06-04 21:17:28.479418,3.215.232.154,130.231.7.192,TLS,778
2024-06-04 21:17:28.483184,3.215.232.154,130.231.7.192,TLS,145
2024-06-04 21:17:28.483184,3.215.232.154,130.231.7.192,TLS,222
2024-06-04 21:17:28.496885,130.231.7.192,3.215.232.154,TLS,136
2024-06-04 21:17:28.519068,3.215.232.154,130.231.7.192,TLS,102
2024-06-04 21:17:28.524560,130.231.7.192,13.107.21.239,TLS,144
2024-06-04 21:17:28.524643,130.231.7.192,13.107.21.239,TLS,100
2024-06-04 21:17:28.524676,130.231.7.192,13.107.21.239,TLS,1562
2024-06-04 21:17:28.542715,13.107.21.239,130.231.7.192,TLS,100
2024-06-04 21:17:28.560070,130.231.7.192,3.215.232.154,TLS,157
2024-06-04 21:17:28.579201,13.107.21.239,130.231.7.192,TLS,389
2024-06-04 21:17:28.579201,13.107.21.239,130.231.7.192,TLS,92
2024-06-04 21:17:28.579853,130.231.7.192,13.107.21.239,TLS,96
2024-06-04 21:17:28.587839,130.231.7.192,193.166.4.73,HTTP,405
2024-06-04 21:17:28.604480,193.166.4.73,130.231.7.192,HTTP,658
2024-06-04 21:17:28.632353,3.215.232.154,130.231.7.192,TLS,133
2024-06-04 21:17:28.686111,130.231.7.192,193.166.4.73,HTTP,456
2024-06-04 21:17:28.697018,3.215.232.154,130.231.7.192,TLS,97
2024-06-04 21:17:28.697018,3.215.232.154,130.231.7.192,TLS,118
2024-06-04 21:17:28.751551,3.215.232.154,130.231.7.192,TLS,95
2024-06-04 21:17:28.751551,3.215.232.154,130.231.7.192,TLS,101
2024-06-04 21:17:28.751551,3.215.232.154,130.231.7.192,TLS,97
2024-06-04 21:17:28.751551,3.215.232.154,130.231.7.192,TLS,563
2024-06-04 21:17:28.751551,3.215.232.154,130.231.7.192,TLS,314
2024-06-04 21:17:28.751551,3.215.232.154,130.231.7.192,TLS,180
2024-06-04 21:17:28.751551,3.215.232.154,130.231.7.192,TLS,108
2024-06-04 21:17:28.751551,3.215.232.154,130.231.7.192,TLS,137
2024-06-04 21:17:28.751551,3.215.232.154,130.231.7.192,TLS,98
2024-06-04 21:17:28.751551,3.215.232.154,130.231.7.192,TLS,104
2024-06-04 21:17:28.752384,130.231.7.192,3.215.232.154,TLS,134
2024-06-04 21:17:28.889969,3.215.232.154,130.231.7.192,TLS,133
2024-06-04 21:17:28.948216,3.215.232.154,130.231.7.192,TLS,97
2024-06-04 21:17:28.948216,3.215.232.154,130.231.7.192,TLS,117
2024-06-04 21:17:28.983341,3.215.232.154,130.231.7.192,TLS,93
2024-06-04 21:17:28.983341,3.215.232.154,130.231.7.192,TLS,99
2024-06-04 21:17:28.983341,3.215.232.154,130.231.7.192,TLS,97
2024-06-04 21:17:28.983341,3.215.232.154,130.231.7.192,TLS,538
2024-06-04 21:17:28.983993,3.215.232.154,130.231.7.192,TLS,319
2024-06-04 21:17:28.983993,3.215.232.154,130.231.7.192,TLS,181
2024-06-04 21:17:28.988073,3.215.232.154,130.231.7.192,TLS,108
2024-06-04 21:17:28.988073,3.215.232.154,130.231.7.192,TLS,137
2024-06-04 21:17:28.988073,3.215.232.154,130.231.7.192,TLS,98
2024-06-04 21:17:28.988073,3.215.232.154,130.231.7.192,TLS,110
2024-06-04 21:17:29.006976,130.231.7.192,3.215.232.154,TLS,135
2024-06-04 21:17:29.061940,130.231.7.192,3.215.232.154,TLS,152
2024-06-04 21:17:29.142515,3.215.232.154,130.231.7.192,TLS,133
2024-06-04 21:17:29.198549,3.215.232.154,130.231.7.192,TLS,97
2024-06-04 21:17:29.198549,3.215.232.154,130.231.7.192,TLS,106
2024-06-04 21:17:29.239359,3.215.232.154,130.231.7.192,TLS,98
2024-06-04 21:17:29.239359,3.215.232.154,130.231.7.192,TLS,147
2024-06-04 21:17:29.239359,3.215.232.154,130.231.7.192,TLS,106
2024-06-04 21:17:29.251082,130.231.7.192,3.215.232.154,TLS,136
2024-06-04 21:17:29.315382,130.231.7.192,3.215.232.154,TLS,147
2024-06-04 21:17:29.387630,3.215.232.154,130.231.7.192,TLS,130
2024-06-04 21:17:29.451208,3.215.232.154,130.231.7.192,TLS,108
2024-06-04 21:17:29.451208,3.215.232.154,130.231.7.192,TLS,96
2024-06-04 21:17:29.451208,3.215.232.154,130.231.7.192,TLS,97
2024-06-04 21:17:29.451208,3.215.232.154,130.231.7.192,TLS,130
2024-06-04 21:17:29.451208,3.215.232.154,130.231.7.192,TLS,98
2024-06-04 21:17:29.451208,3.215.232.154,130.231.7.192,TLS,137
2024-06-04 21:17:29.505877,130.231.7.192,3.215.232.154,TLS,137
2024-06-04 21:17:29.567327,130.231.7.192,3.215.232.154,TLS,155
2024-06-04 21:17:29.641181,3.215.232.154,130.231.7.192,TLS,131
2024-06-04 21:17:29.642789,130.231.7.192,3.215.232.154,TLS,192
2024-06-04 21:17:29.704254,3.215.232.154,130.231.7.192,TLS,97
2024-06-04 21:17:29.704254,3.215.232.154,130.231.7.192,TLS,117
2024-06-04 21:17:29.746197,3.215.232.154,130.231.7.192,TLS,97
2024-06-04 21:17:29.746197,3.215.232.154,130.231.7.192,TLS,131
2024-06-04 21:17:29.746197,3.215.232.154,130.231.7.192,TLS,100
2024-06-04 21:17:29.746197,3.215.232.154,130.231.7.192,TLS,136
2024-06-04 21:17:29.756424,130.231.7.192,3.215.232.154,TLS,137
2024-06-04 21:17:29.778358,3.215.232.154,130.231.7.192,TLS,102
2024-06-04 21:17:29.819394,130.231.7.192,3.215.232.154,TLS,149
2024-06-04 21:17:29.894119,3.215.232.154,130.231.7.192,TLS,131
2024-06-04 21:17:29.955899,3.215.232.154,130.231.7.192,TLS,96
2024-06-04 21:17:29.955899,3.215.232.154,130.231.7.192,TLS,104
2024-06-04 21:17:29.955899,3.215.232.154,130.231.7.192,TLS,97
2024-06-04 21:17:29.955899,3.215.232.154,130.231.7.192,TLS,131
2024-06-04 21:17:29.955899,3.215.232.154,130.231.7.192,TLS,100
2024-06-04 21:17:29.955899,3.215.232.154,130.231.7.192,TLS,135
2024-06-04 21:17:29.977184,172.64.155.141,130.231.7.192,TLS,78
2024-06-04 21:17:29.977360,130.231.7.192,172.64.155.141,TLS,82
2024-06-04 21:17:30.020858,130.231.7.192,3.215.232.154,TLS,138
2024-06-04 21:17:30.024072,130.231.7.192,3.215.232.154,TLS,106
2024-06-04 21:17:30.162315,3.215.232.154,130.231.7.192,TLS,129
2024-06-04 21:17:30.162315,3.215.232.154,130.231.7.192,TLS,100
2024-06-04 21:17:31.071913,130.231.7.192,104.18.32.115,TLS,123
2024-06-04 21:17:31.399270,52.108.56.17,130.231.7.192,TLS,87
2024-06-04 21:17:31.510102,130.231.7.192,3.215.232.154,TLS,143
2024-06-04 21:17:31.646223,3.215.232.154,130.231.7.192,TLS,104
2024-06-04 21:17:31.646223,3.215.232.154,130.231.7.192,TLS,98
2024-06-04 21:17:31.646223,3.215.232.154,130.231.7.192,TLS,96
2024-06-04 21:17:31.646223,3.215.232.154,130.231.7.192,TLS,131
2024-06-04 21:17:31.646223,3.215.232.154,130.231.7.192,TLS,98
2024-06-04 21:17:31.646223,3.215.232.154,130.231.7.192,TLS,136
2024-06-04 21:17:31.706160,130.231.7.192,3.215.232.154,TLS,139
2024-06-04 21:17:31.767817,130.231.7.192,3.215.232.154,TLS,150
2024-06-04 21:17:31.839349,3.215.232.154,130.231.7.192,TLS,128
2024-06-04 21:17:31.904572,3.215.232.154,130.231.7.192,TLS,96
2024-06-04 21:17:31.904572,3.215.232.154,130.231.7.192,TLS,103
2024-06-04 21:17:31.904572,3.215.232.154,130.231.7.192,TLS,97
2024-06-04 21:17:31.904572,3.215.232.154,130.231.7.192,TLS,131
2024-06-04 21:17:31.904572,3.215.232.154,130.231.7.192,TLS,100
2024-06-04 21:17:31.904572,3.215.232.154,130.231.7.192,TLS,134
2024-06-04 21:17:31.969741,130.231.7.192,3.215.232.154,TLS,139
2024-06-04 21:17:32.031963,130.231.7.192,3.215.232.154,TLS,141
2024-06-04 21:17:32.120299,3.215.232.154,130.231.7.192,TLS,133
2024-06-04 21:17:32.168229,3.215.232.154,130.231.7.192,TLS,97
2024-06-04 21:17:32.168229,3.215.232.154,130.231.7.192,TLS,117
2024-06-04 21:17:32.168967,3.215.232.154,130.231.7.192,TLS,97
2024-06-04 21:17:32.168967,3.215.232.154,130.231.7.192,TLS,113
2024-06-04 21:17:32.168967,3.215.232.154,130.231.7.192,TLS,101
2024-06-04 21:17:32.174157,3.215.232.154,130.231.7.192,TLS,1304
2024-06-04 21:17:32.174157,3.215.232.154,130.231.7.192,TLS,711
2024-06-04 21:17:32.174157,3.215.232.154,130.231.7.192,TLS,596
2024-06-04 21:17:32.174157,3.215.232.154,130.231.7.192,TLS,778
2024-06-04 21:17:32.176634,3.215.232.154,130.231.7.192,TLS,109
2024-06-04 21:17:32.176634,3.215.232.154,130.231.7.192,TLS,139
2024-06-04 21:17:32.176634,3.215.232.154,130.231.7.192,TLS,98
2024-06-04 21:17:32.176634,3.215.232.154,130.231.7.192,TLS,139
2024-06-04 21:17:32.233710,130.231.7.192,3.215.232.154,TLS,139
2024-06-04 21:17:32.299775,130.231.7.192,3.215.232.154,TLS,150
2024-06-04 21:17:32.369609,3.215.232.154,130.231.7.192,TLS,133
2024-06-04 21:17:32.370363,130.231.7.192,3.215.232.154,TLS,194
2024-06-04 21:17:32.435265,3.215.232.154,130.231.7.192,TLS,108
2024-06-04 21:17:32.435265,3.215.232.154,130.231.7.192,TLS,140
2024-06-04 21:17:32.435265,3.215.232.154,130.231.7.192,TLS,132
2024-06-04 21:17:32.435265,3.215.232.154,130.231.7.192,TLS,122
2024-06-04 21:17:32.502774,130.231.7.192,3.215.232.154,TLS,140
2024-06-04 21:17:32.505915,3.215.232.154,130.231.7.192,TLS,102
2024-06-04 21:17:32.563864,130.231.7.192,3.215.232.154,TLS,142
2024-06-04 21:17:32.638371,3.215.232.154,130.231.7.192,TLS,132
2024-06-04 21:17:32.699938,3.215.232.154,130.231.7.192,TLS,96
2024-06-04 21:17:32.699938,3.215.232.154,130.231.7.192,TLS,109
2024-06-04 21:17:32.737147,3.215.232.154,130.231.7.192,TLS,93
2024-06-04 21:17:32.737147,3.215.232.154,130.231.7.192,TLS,101
2024-06-04 21:17:32.737147,3.215.232.154,130.231.7.192,TLS,96
2024-06-04 21:17:32.740096,3.215.232.154,130.231.7.192,TLS,330
2024-06-04 21:17:32.740096,3.215.232.154,130.231.7.192,TLS,201
2024-06-04 21:17:32.740096,3.215.232.154,130.231.7.192,TLS,179
2024-06-04 21:17:32.743133,3.215.232.154,130.231.7.192,TLS,109
2024-06-04 21:17:32.743133,3.215.232.154,130.231.7.192,TLS,137
2024-06-04 21:17:32.743133,3.215.232.154,130.231.7.192,TLS,98
2024-06-04 21:17:32.743133,3.215.232.154,130.231.7.192,TLS,135
2024-06-04 21:17:32.756940,130.231.7.192,3.215.232.154,TLS,133
2024-06-04 21:17:32.814627,130.231.7.192,3.215.232.154,TLS,150
2024-06-04 21:17:32.892345,3.215.232.154,130.231.7.192,TLS,133
2024-06-04 21:17:32.951158,3.215.232.154,130.231.7.192,TLS,97
2024-06-04 21:17:32.951158,3.215.232.154,130.231.7.192,TLS,106
2024-06-04 21:17:32.984485,3.215.232.154,130.231.7.192,TLS,97
2024-06-04 21:17:32.984485,3.215.232.154,130.231.7.192,TLS,131
2024-06-04 21:17:32.984485,3.215.232.154,130.231.7.192,TLS,100
2024-06-04 21:17:32.984485,3.215.232.154,130.231.7.192,TLS,107
2024-06-04 21:17:32.995060,130.231.7.192,13.107.21.239,TLS,144
2024-06-04 21:17:32.995186,130.231.7.192,13.107.21.239,TLS,1587
2024-06-04 21:17:33.017333,130.231.7.192,3.215.232.154,TLS,138
2024-06-04 21:17:33.053870,13.107.21.239,130.231.7.192,TLS,386
2024-06-04 21:17:33.053870,13.107.21.239,130.231.7.192,TLS,92
2024-06-04 21:17:33.080163,130.231.7.192,3.215.232.154,TLS,148
2024-06-04 21:17:33.229931,35.176.23.94,130.231.7.192,TLS,1189
2024-06-04 21:17:33.245170,3.215.232.154,130.231.7.192,TLS,129
2024-06-04 21:17:33.245170,3.215.232.154,130.231.7.192,TLS,96
2024-06-04 21:17:33.245170,3.215.232.154,130.231.7.192,TLS,115
2024-06-04 21:17:33.253210,3.215.232.154,130.231.7.192,TLS,97
2024-06-04 21:17:33.253210,3.215.232.154,130.231.7.192,TLS,129
2024-06-04 21:17:33.253210,3.215.232.154,130.231.7.192,TLS,101
2024-06-04 21:17:33.253210,3.215.232.154,130.231.7.192,TLS,137
2024-06-04 21:17:33.300484,130.231.7.192,3.215.232.154,TLS,135
2024-06-04 21:17:33.364545,130.231.7.192,3.215.232.154,TLS,142
2024-06-04 21:17:33.438885,3.215.232.154,130.231.7.192,TLS,127
2024-06-04 21:17:33.500974,3.215.232.154,130.231.7.192,TLS,109
2024-06-04 21:17:33.500974,3.215.232.154,130.231.7.192,TLS,96
2024-06-04 21:17:33.500974,3.215.232.154,130.231.7.192,TLS,97
2024-06-04 21:17:33.500974,3.215.232.154,130.231.7.192,TLS,130
2024-06-04 21:17:33.500974,3.215.232.154,130.231.7.192,TLS,98
2024-06-04 21:17:33.500974,3.215.232.154,130.231.7.192,TLS,134
2024-06-04 21:17:33.566629,130.231.7.192,3.215.232.154,TLS,137
2024-06-04 21:17:33.629894,130.231.7.192,3.215.232.154,TLS,153
2024-06-04 21:17:33.702036,3.215.232.154,130.231.7.192,TLS,133
2024-06-04 21:17:33.702831,130.231.7.192,3.215.232.154,TLS,195
2024-06-04 21:17:33.766069,3.215.232.154,130.231.7.192,TLS,98
2024-06-04 21:17:33.766698,3.215.232.154,130.231.7.192,TLS,103
2024-06-04 21:17:33.832334,130.231.7.192,3.215.232.154,TLS,135
2024-06-04 21:17:33.838531,3.215.232.154,130.231.7.192,TLS,102
2024-06-04 21:17:33.894337,130.231.7.192,3.215.232.154,TLS,146
2024-06-04 21:17:33.967913,3.215.232.154,130.231.7.192,TLS,129
2024-06-04 21:17:34.032105,3.215.232.154,130.231.7.192,TLS,108
2024-06-04 21:17:34.032105,3.215.232.154,130.231.7.192,TLS,110
2024-06-04 21:17:34.032105,3.215.232.154,130.231.7.192,TLS,146
2024-06-04 21:17:34.032105,3.215.232.154,130.231.7.192,TLS,139
2024-06-04 21:17:34.096103,130.231.7.192,3.215.232.154,TLS,137
2024-06-04 21:17:34.231399,3.215.232.154,130.231.7.192,TLS,130
2024-06-04 21:17:34.369723,3.215.232.154,130.231.7.192,TLS,98
2024-06-04 21:17:34.369723,3.215.232.154,130.231.7.192,TLS,103
2024-06-04 21:17:34.369723,3.215.232.154,130.231.7.192,TLS,98
2024-06-04 21:17:34.369723,3.215.232.154,130.231.7.192,TLS,206
2024-06-04 21:17:34.369723,3.215.232.154,130.231.7.192,TLS,98
2024-06-04 21:17:34.369723,3.215.232.154,130.231.7.192,TLS,165
2024-06-04 21:17:34.535369,130.231.7.192,3.215.232.154,TLS,154
2024-06-04 21:17:34.671711,3.215.232.154,130.231.7.192,TLS,96
2024-06-04 21:17:34.671711,3.215.232.154,130.231.7.192,TLS,118
2024-06-04 21:17:34.671711,3.215.232.154,130.231.7.192,TLS,97
2024-06-04 21:17:34.671711,3.215.232.154,130.231.7.192,TLS,129
2024-06-04 21:17:34.671711,3.215.232.154,130.231.7.192,TLS,161
2024-06-04 21:17:34.738526,130.231.7.192,3.215.232.154,TLS,136
2024-06-04 21:17:34.874171,3.215.232.154,130.231.7.192,TLS,130
2024-06-04 21:17:35.103056,34.120.52.64,130.231.7.192,TLS,81
2024-06-04 21:17:35.103457,130.231.7.192,34.120.52.64,TLS,85
2024-06-04 21:17:35.365395,130.231.7.192,3.215.232.154,TLS,154
2024-06-04 21:17:35.501800,3.215.232.154,130.231.7.192,TLS,96
2024-06-04 21:17:35.501800,3.215.232.154,130.231.7.192,TLS,121
2024-06-04 21:17:35.507589,3.215.232.154,130.231.7.192,TLS,97
2024-06-04 21:17:35.507589,3.215.232.154,130.231.7.192,TLS,129
